regulator,gene_id,effect
rpoH,b0437,+
rpoH,b0438,+
rpoH,b0439,+
rpoH,b0441,+
rpoH,b0473,+
rpoH,b0492,+
rpoH,b0630,+
rpoH,b0631,+
rpoH,b0657,+
rpoH,b0658,+
rpoH,b0659,+
rpoH,b0660,+
rpoH,b0680,+
rpoH,b0685,+
rpoH,b0731,+
rpoH,b0732,+
rpoH,b0966,+
rpoH,b1001,+
rpoH,b1056,+
rpoH,b1057,+
rpoH,b1060,+
rpoH,b1129,+
rpoH,b1130,+
rpoH,b1274,+
rpoH,b1279,+
rpoH,b1280,+
rpoH,b1281,+
rpoH,b1282,+
rpoH,b1321,+
rpoH,b1322,+
rpoH,b1323,+
rpoH,b1326,+
rpoH,b1327,+
rpoH,b1380,+
rpoH,b1499,+
rpoH,b1593,+
rpoH,b1594,+
rpoH,b1664,+
rpoH,b1779,+
rpoH,b1780,+
rpoH,b1814,+
rpoH,b1829,+
rpoH,b1838,+
rpoH,b2128,+
rpoH,b2129,+
rpoH,b2130,+
rpoH,b2131,+
rpoH,b2193,+
rpoH,b2290,+
rpoH,b2291,+
rpoH,b2296,+
rpoH,b2415,+
rpoH,b2416,+
rpoH,b2417,+
rpoH,b2559,+
rpoH,b2560,+
rpoH,b2592,+
rpoH,b2597,+
rpoH,b2614,+
rpoH,b2630,+
rpoH,b2641_2,+
rpoH,b2700,+
rpoH,b2754,+
rpoH,b2755,+
rpoH,b2756,+
rpoH,b2757,+
rpoH,b2892,+
rpoH,b2893,+
rpoH,b2894,+
rpoH,b2954,+
rpoH,b2955,+
rpoH,b3067,+
rpoH,b3178,+
rpoH,b3179,+
rpoH,b3279,+
rpoH,b3292,+
rpoH,b3293,+
rpoH,b3399,+
rpoH,b3400,+
rpoH,b3401,+
rpoH,b3414,+
rpoH,b3497,+
rpoH,b3498,+
rpoH,b3562,+
rpoH,b3594,+
rpoH,b3619,+
rpoH,b3620,+
rpoH,b3621,+
rpoH,b3622,+
rpoH,b3635,+
rpoH,b3686,+
rpoH,b3687,+
rpoH,b3931,+
rpoH,b3932,+
rpoH,b3936,+
rpoH,b3965,+
rpoH,b3989,+
rpoH,b4013,+
rpoH,b4115,+
rpoH,b4140,+
rpoH,b4142,+
rpoH,b4143,+
rpoH,b4170,+
rpoH,b4171,+
rpoH,b4172,+
rpoH,b4173,+
rpoH,b4174,+
rpoH,b4175,+
rpoH,b4258,+
rpoH,b4259,+
rpoH,b4279,+
rpoH,b4280,+
rpoH,b4297,+
rpoH,b4298,+
rpoH,b4299,+
rpoH,b4342,+
rpoH,b4392,+
rpoH,b4397,+
rpoH,b4398,+
rpoH,b4399,+
rpoN,b0045,+
rpoN,b0240_2,+
rpoN,b0331,+
rpoN,b0333,+
rpoN,b0334,+
rpoN,b0335,+
rpoN,b0450,+
rpoN,b0451,+
rpoN,b0473,+
rpoN,b0652,+
rpoN,b0653,+
rpoN,b0654,+
rpoN,b0655,+
rpoN,b0809,+
rpoN,b0810,+
rpoN,b0811,+
rpoN,b0854,+
rpoN,b0855,+
rpoN,b0856,+
rpoN,b0857,+
rpoN,b1006,+
rpoN,b1007,+
rpoN,b1008,+
rpoN,b1009,+
rpoN,b1010,+
rpoN,b1011,+
rpoN,b1012,+
rpoN,b1218,+
rpoN,b1296,+
rpoN,b1304,+
rpoN,b1305,+
rpoN,b1306,+
rpoN,b1308,+
rpoN,b1483,+
rpoN,b1484,+
rpoN,b1485,+
rpoN,b1486,+
rpoN,b1487,+
rpoN,b1488,+
rpoN,b1744,+
rpoN,b1745,+
rpoN,b1746,+
rpoN,b1747,+
rpoN,b1748,+
rpoN,b1783,+
rpoN,b1784,+
rpoN,b1891,+
rpoN,b1892,+
rpoN,b1988,+
rpoN,b2184,+
rpoN,b2221,+
rpoN,b2222,+
rpoN,b2223,+
rpoN,b2224,+
rpoN,b2306,+
rpoN,b2307,+
rpoN,b2308,+
rpoN,b2309,+
rpoN,b2310,+
rpoN,b2470,+
rpoN,b2482,+
rpoN,b2484,+
rpoN,b2486,+
rpoN,b2487,+
rpoN,b2489,+
rpoN,b2491,+
rpoN,b2492,+
rpoN,b2570,+
rpoN,b2571,+
rpoN,b2572,+
rpoN,b2573,+
rpoN,b2710,+
rpoN,b2711,+
rpoN,b2712,+
rpoN,b2713,+
rpoN,b2717,+
rpoN,b2718,+
rpoN,b2719,+
rpoN,b2720,+
rpoN,b2721,+
rpoN,b2722,+
rpoN,b2723,+
rpoN,b2724,+
rpoN,b2725,+
rpoN,b2726,+
rpoN,b2727,+
rpoN,b2728,+
rpoN,b2729,+
rpoN,b2730,+
rpoN,b2731,+
rpoN,b2784,+
rpoN,b2866,+
rpoN,b2867,+
rpoN,b2868,+
rpoN,b2878,+
rpoN,b2879,+
rpoN,b3073,+
rpoN,b3227,+
rpoN,b3268_2,+
rpoN,b3269,+
rpoN,b3270,+
rpoN,b3271,+
rpoN,b3421,+
rpoN,b3422,+
rpoN,b3461,+
rpoN,b3476,+
rpoN,b3477,+
rpoN,b3478,+
rpoN,b3479,+
rpoN,b3480,+
rpoN,b3481,+
rpoN,b3521,+
rpoN,b3673,+
rpoN,b3686,+
rpoN,b3800,+
rpoN,b3868,+
rpoN,b3869,+
rpoN,b3870,+
rpoN,b3902,+
rpoN,b4002,+
rpoN,b4003,+
rpoN,b4004,+
rpoN,b4050,+
rpoN,b4067,+
rpoN,b4079,+
rpoN,b4475,+
rpoS,b0019,+
rpoS,b0020,+
rpoS,b0065,+
rpoS,b0070,+
rpoS,b0093,+
rpoS,b0094,+
rpoS,b0095,+
rpoS,b0113,+
rpoS,b0114,+
rpoS,b0115,+
rpoS,b0116,+
rpoS,b0139,+
rpoS,b0142,+
rpoS,b0143,+
rpoS,b0157,+
rpoS,b0158,+
rpoS,b0159,+
rpoS,b0186,+
rpoS,b0207,+
rpoS,b0231,+
rpoS,b0232,+
rpoS,b0233,+
rpoS,b0234,+
rpoS,b0240_2,+
rpoS,b0385,+
rpoS,b0435,+
rpoS,b0564,+
rpoS,b0707,+
rpoS,b0708,+
rpoS,b0726,+
rpoS,b0727,+
rpoS,b0728,+
rpoS,b0729,+
rpoS,b0755,+
rpoS,b0756,+
rpoS,b0757,+
rpoS,b0758,+
rpoS,b0759,+
rpoS,b0803,+
rpoS,b0812,+
rpoS,b0861,+
rpoS,b0862,+
rpoS,b0863,+
rpoS,b0864,+
rpoS,b0865,+
rpoS,b0871,+
rpoS,b0912,+
rpoS,b0929,+
rpoS,b0950,+
rpoS,b0951,+
rpoS,b0952,+
rpoS,b0972,+
rpoS,b0973,+
rpoS,b0974,+
rpoS,b0975,+
rpoS,b0976,+
rpoS,b0977,+
rpoS,b0978,+
rpoS,b0979,+
rpoS,b0980,+
rpoS,b0999,+
rpoS,b1000,+
rpoS,b1003,+
rpoS,b1004,+
rpoS,b1037,+
rpoS,b1038,+
rpoS,b1039,+
rpoS,b1040,+
rpoS,b1042,+
rpoS,b1051,+
rpoS,b1164,+
rpoS,b1165,+
rpoS,b1166,+
rpoS,b1167,+
rpoS,b1197,+
rpoS,b1198,+
rpoS,b1199,+
rpoS,b1200,+
rpoS,b1201,+
rpoS,b1234,+
rpoS,b1235,+
rpoS,b1241,+
rpoS,b1257,+
rpoS,b1258,+
rpoS,b1259,+
rpoS,b1272,+
rpoS,b1274,+
rpoS,b1276,+
rpoS,b1283,+
rpoS,b1284,+
rpoS,b1285,+
rpoS,b1296,+
rpoS,b1297,+
rpoS,b1298,+
rpoS,b1299,+
rpoS,b1300,+
rpoS,b1301,+
rpoS,b1302,+
rpoS,b1377,+
rpoS,b1378,+
rpoS,b1407,+
rpoS,b1440,+
rpoS,b1441,+
rpoS,b1442,+
rpoS,b1443,+
rpoS,b1444,+
rpoS,b1453,+
rpoS,b1469,+
rpoS,b1473,+
rpoS,b1480,+
rpoS,b1482,+
rpoS,b1483,+
rpoS,b1484,+
rpoS,b1485,+
rpoS,b1486,+
rpoS,b1487,+
rpoS,b1488,+
rpoS,b1492,+
rpoS,b1493,+
rpoS,b1513,+
rpoS,b1514,+
rpoS,b1515,+
rpoS,b1516,+
rpoS,b1517,+
rpoS,b1518,+
rpoS,b1519,+
rpoS,b1587,+
rpoS,b1588,+
rpoS,b1589,+
rpoS,b1590,+
rpoS,b1591,+
rpoS,b1597,+
rpoS,b1611,+
rpoS,b1646,+
rpoS,b1661,+
rpoS,b1669,+
rpoS,b1670,+
rpoS,b1671,+
rpoS,b1672,+
rpoS,b1673,+
rpoS,b1674,+
rpoS,b1676,+
rpoS,b1712,+
rpoS,b1723,+
rpoS,b1732,+
rpoS,b1739,+
rpoS,b1744,+
rpoS,b1745,+
rpoS,b1746,+
rpoS,b1747,+
rpoS,b1748,+
rpoS,b1749,+
rpoS,b1779,+
rpoS,b1854,+
rpoS,b1857,+
rpoS,b1896,+
rpoS,b1897,+
rpoS,b1900,+
rpoS,b1901,+
rpoS,b1967,+
rpoS,b2068,+
rpoS,b2074,+
rpoS,b2075,+
rpoS,b2076,+
rpoS,b2077,+
rpoS,b2078,+
rpoS,b2079,+
rpoS,b2097,+
rpoS,b2127,+
rpoS,b2128,+
rpoS,b2129,+
rpoS,b2130,+
rpoS,b2131,+
rpoS,b2148,+
rpoS,b2149,+
rpoS,b2150,+
rpoS,b2163,+
rpoS,b2212,+
rpoS,b2213,+
rpoS,b2266,+
rpoS,b2344,+
rpoS,b2369,+
rpoS,b2370,+
rpoS,b2388,+
rpoS,b2406,+
rpoS,b2417,+
rpoS,b2427,+
rpoS,b2428,+
rpoS,b2429,+
rpoS,b2446,+
rpoS,b2447,+
rpoS,b2464,+
rpoS,b2465,+
rpoS,b2501,+
rpoS,b2502,+
rpoS,b2535,+
rpoS,b2552,+
rpoS,b2570,+
rpoS,b2571,+
rpoS,b2572,+
rpoS,b2573,+
rpoS,b2659,+
rpoS,b2660,+
rpoS,b2661,+
rpoS,b2662,+
rpoS,b2663,+
rpoS,b2665,+
rpoS,b2677,+
rpoS,b2678,+
rpoS,b2679,+
rpoS,b2687,+
rpoS,b2696,+
rpoS,b2733,+
rpoS,b2779,+
rpoS,b2912,+
rpoS,b2922,+
rpoS,b2925,+
rpoS,b2926,+
rpoS,b2927,+
rpoS,b2937,+
rpoS,b2965,+
rpoS,b3012,+
rpoS,b3035,+
rpoS,b3037,+
rpoS,b3038,+
rpoS,b3046_2,+
rpoS,b3047,+
rpoS,b3048,+
rpoS,b3049,+
rpoS,b3073,+
rpoS,b3360,+
rpoS,b3361,+
rpoS,b3362,+
rpoS,b3395,+
rpoS,b3428,+
rpoS,b3429,+
rpoS,b3430,+
rpoS,b3461,+
rpoS,b3491,+
rpoS,b3494,+
rpoS,b3500,+
rpoS,b3508,+
rpoS,b3509,+
rpoS,b3510,+
rpoS,b3512,+
rpoS,b3513,+
rpoS,b3514,+
rpoS,b3515,+
rpoS,b3516,+
rpoS,b3517,+
rpoS,b3519,+
rpoS,b3524,+
rpoS,b3555,+
rpoS,b3588,+
rpoS,b3612,+
rpoS,b3613,+
rpoS,b3614,+
rpoS,b3699,+
rpoS,b3700,+
rpoS,b3701,+
rpoS,b3724,+
rpoS,b3725,+
rpoS,b3726,+
rpoS,b3727,+
rpoS,b3728,+
rpoS,b3740,+
rpoS,b3741,+
rpoS,b3745,+
rpoS,b3746,+
rpoS,b3773,+
rpoS,b3862,+
rpoS,b3905,+
rpoS,b3906,+
rpoS,b3911,+
rpoS,b3912,+
rpoS,b3916,+
rpoS,b3919,+
rpoS,b3929,+
rpoS,b3961,+
rpoS,b3995,+
rpoS,b4025,+
rpoS,b4061,+
rpoS,b4067,+
rpoS,b4068,+
rpoS,b4069,+
rpoS,b4111,+
rpoS,b4149,+
rpoS,b4151,+
rpoS,b4152,+
rpoS,b4153,+
rpoS,b4154,+
rpoS,b4187,+
rpoS,b4189,+
rpoS,b4217,+
rpoS,b4233,+
rpoS,b4326,+
rpoS,b4354,+
rpoS,b4376,+
rpoS,b4411,+
rpoS,b4460,+
rpoS,b4480,+
rpoS,b4596,+
rpoS,b4662,+
rstA,b0929,-
rstA,b1037,-
rstA,b1038,-
rstA,b1039,-
rstA,b1040,-
rstA,b1224,+
rstA,b1225,+
rstA,b1226,+
rstA,b1227,+
rstA,b1597,+
rtcR,b3421,+
rtcR,b4475,+
rutR,b0032,+
rutR,b0033,+
rutR,b0592,-
rutR,b1006,-
rutR,b1007,-
rutR,b1008,-
rutR,b1009,-
rutR,b1010,-
rutR,b1011,-
rutR,b1012,-
rutR,b1013,-
rutR,b1285,-
rutR,b1649,-
rutR,b1650,-
rutR,b1651,-
rutR,b3515,-
rutR,b3516,-
sdiA,b0093,+-
sdiA,b0094,-
sdiA,b0095,-
sdiA,b1707,+
sdiA,b3515,+
sgrR,b0066,-
sgrR,b0067,-
sgrR,b0068,-
sgrR,b0069,-
sgrR,b0070,+
sgrR,b2379,+
sgrR,b4662,+
slyA,b0076,+
slyA,b1182,+
slyA,b1388,+
slyA,b1389,+
slyA,b1390,+
slyA,b1391,+
slyA,b1392,+
slyA,b1393,+
slyA,b1394,+
slyA,b1395,+
slyA,b1397,+
slyA,b1398,+
slyA,b2754,+
slyA,b2755,+
slyA,b2756,+
slyA,b2757,+
slyA,b2758,+
slyA,b2760,+
slyA,b3335,+
slyA,b4292,-
slyA,b4293,-
soxR,b0096,+
soxR,b0606,+-
soxR,b1611,+
soxR,b2600,+
soxR,b2601,+
soxR,b3207,+
soxR,b3211,+-
soxR,b3908,+
soxR,b4060,+
soxR,b4062,+
soxR,b4063,+-
soxR,b4242,+
soxS,b0096,+
soxS,b0447,+
soxS,b0448,+
soxS,b0449,+
soxS,b0462,+-
soxS,b0463,+-
soxS,b0578,+
soxS,b0683,+-
soxS,b0684,+
soxS,b0762,+-
soxS,b0850,+
soxS,b0851,+
soxS,b0852,+
soxS,b0853,+
soxS,b0871,+
soxS,b0950,+
soxS,b0951,+
soxS,b0952,+
soxS,b1101,+
soxS,b1164,+-
soxS,b1165,+-
soxS,b1166,+-
soxS,b1167,+-
soxS,b1276,+
soxS,b1277,+
soxS,b1377,+
soxS,b1378,+
soxS,b1415,+
soxS,b1463,+
soxS,b1530,+
soxS,b1531,+
soxS,b1611,+
soxS,b1852,+
soxS,b1973,+
soxS,b2159,+
soxS,b2237,+
soxS,b2390,+-
soxS,b2600,+-
soxS,b2601,+-
soxS,b2895,+
soxS,b3035,+
soxS,b3037,+
soxS,b3038,+
soxS,b3207,+-
soxS,b3624,+
soxS,b3625,+
soxS,b3662,+
soxS,b3908,+
soxS,b3924,+
soxS,b4025,+
soxS,b4060,+-
soxS,b4062,+-
soxS,b4396,+-
spermidine,b1243,+
spermidine,b1244,+
spermidine,b1245,+
spermidine,b1246,+
spermidine,b1247,+
srlR,b2702,-
srlR,b2703,-
srlR,b2704,-
srlR,b2705,-
srlR,b2706,-
srlR,b2707,-
srlR,b2708,-
stpA,b0076,-
stpA,b2669,-
stpA,b2912,-
stpA,b3721,-
stpA,b3722,-
stpA,b3723,-
sutR,b1434,+-
sutR,b1920,-
sutR,b1921,-
sutR,b1922,-
sutR,b3607,-
tdcA,b3113,+
tdcA,b3114,+
tdcA,b3115,+
tdcA,b3116,+
tdcA,b3117,+
tdcA,b3118,+
tdcA,b4471,+
tdcR,b3113,+
tdcR,b3114,+
tdcR,b3115,+
tdcR,b3116,+
tdcR,b3117,+
tdcR,b3118,+
tdcR,b4471,+
thr-tRNA,b0002,-
thr-tRNA,b0003,-
thr-tRNA,b0004,-
torR,b0995,-
torR,b0996,+
torR,b0997,+
torR,b0998,+
torR,b3508,+
torR,b3509,+
torR,b3510,+
torR,b3516,-
torR,b3517,-
torR,b3708,+
torR,b3709,+
treR,b4239,-
treR,b4240,-
trp-tRNA,b1260,-
trp-tRNA,b1261,-
trp-tRNA,b1262,-
trp-tRNA,b1263,-
trp-tRNA,b1264,-
trpR,b0151,+-
trpR,b0152,+-
trpR,b0153,+-
trpR,b0388,-
trpR,b0389,-
trpR,b0390,-
trpR,b1260,-
trpR,b1261,-
trpR,b1262,-
trpR,b1263,-
trpR,b1264,-
trpR,b1704,-
trpR,b1902,+-
trpR,b3161,-
trpR,b3710,+-
trpR,b4393,-
ttdR,b3060,+
ttdR,b3061,+
ttdR,b3062,+
ttdR,b3063,+
tyrR,b0048,+
tyrR,b0112,-
tyrR,b0388,-
tyrR,b0389,-
tyrR,b0390,-
tyrR,b0754,-
tyrR,b1323,-
tyrR,b1907,+-
tyrR,b2600,-
tyrR,b2601,-
tyrR,b3161,+
tyrR,b4054,-
uhpA,b3666,+
uidR,b1615,-
uidR,b1616,-
uidR,b1617,-
uidR,b1618,-
ulaR,b4192,-
ulaR,b4193,-
ulaR,b4195,-
ulaR,b4196,-
ulaR,b4197,-
ulaR,b4198,-
uvrY,b1501,+
uvrY,b2687,+
uvrY,b3666,+
uxuR,b1615,-
uxuR,b1616,-
uxuR,b1617,-
uxuR,b3094,-
uxuR,b4321,-
uxuR,b4322,-
uxuR,b4323,-
uxuR,b4324,-
uxuR,b4357,-
val-tRNA,b3670,-
val-tRNA,b3671,-
val-tRNA,b3769,-
val-tRNA,b3770,-
val-tRNA,b3771,-
val-tRNA,b3772,-
val-tRNA,b4488_1,-
val-tRNA,b4488_2,-
xapR,b2406,+
xylR,b0064,-
xylR,b3564,+
xylR,b3565,+
xylR,b3566,+
xylR,b3567,+
xylR,b3568,+
xylR,b3569,+
yafC,b0208,?
yafC,b0799,?
yafC,b1809,?
yafC,b2764,?
yafC,b3028,?
yafC,b4342,?
ybaO,b0447,?
ybaO,b3110,?
ybaO,b4470,?
ybaQ,b0042,?
ybaQ,b0084,?
ybaQ,b0346,?
ybaQ,b0347,?
ybaQ,b0433,?
ybaQ,b0477,?
ybaQ,b0497,?
ybaQ,b0516,?
ybaQ,b0692,?
ybaQ,b0961,?
ybaQ,b1014,?
ybaQ,b1129,?
ybaQ,b1456,?
ybaQ,b1628,?
ybaQ,b1896,?
ybaQ,b2134,?
ybaQ,b2408,?
ybaQ,b2418,?
ybaQ,b2574,?
ybaQ,b2731,?
ybaQ,b2766,?
ybaQ,b2901,?
ybaQ,b2995,?
ybaQ,b3053,?
ybaQ,b3068,?
ybaQ,b3144,?
ybaQ,b3241,?
ybaQ,b3384,?
ybaQ,b3482,?
ybaQ,b3593,?
ybaQ,b3705,?
ybaQ,b4169,?
ybaQ,b4374,?
ybaQ,b4411,?
ybaQ,b4465,?
ybiH,b0014,?
ybiH,b0037,?
ybiH,b0177,?
ybiH,b0289,?
ybiH,b0611,?
ybiH,b0638,?
ybiH,b0796,?
ybiH,b0818,?
ybiH,b0993,?
ybiH,b1321,?
ybiH,b1525,?
ybiH,b1872,?
ybiH,b2122,?
ybiH,b2254,?
ybiH,b2270,?
ybiH,b2344,?
ybiH,b2526,?
ybiH,b2677,?
ybiH,b2777,?
ybiH,b2903,?
ybiH,b3749,?
ybiH,b3832,?
ybiH,b4240,?
ybiH,b4355,?
ydcI,b0019,?
ydcI,b0381,?
ydcI,b0382,?
ydcI,b0461,?
ydcI,b0720,?
ydcI,b0721,?
ydcI,b0770,?
ydcI,b1004,?
ydcI,b1363,?
ydcI,b1634,?
ydcI,b1824,?
ydcI,b1841,?
ydcI,b2211,?
ydcI,b2706,?
ydcI,b3267,?
ydcI,b3603,?
ydcI,b3646,?
ydcI,b4077,?
yddM,b0137,?
yddM,b0641,?
yddM,b0768,?
yddM,b1189,?
yddM,b1385,?
yddM,b1477,?
yddM,b2218,?
yddM,b2663,?
yddM,b2688,?
yddM,b2890,?
yddM,b3467,?
yddM,b3952,?
yddM,b4218,?
yddM,b4222,?
yddM,b4239,?
yddM,b4355,?
yddM,b4385,?
ydeO,b0972,+
ydeO,b0973,+
ydeO,b0974,+
ydeO,b0975,+
ydeO,b0976,+
ydeO,b0977,+
ydeO,b0978,+
ydeO,b0979,+
ydeO,b0980,+
ydeO,b1499,-
ydeO,b3506,+
ydeO,b3507,+
ydeO,b3512,+
ydeO,b3513,+
ydeO,b3514,+
ydeO,b3515,+
ydeO,b3922,+
ydeO,b3923,+
yefM,b2017,-
yefM,b4539,-
yefM;yoeB,b2017,-
yefM;yoeB,b4539,-
yeiE,b0065,?
yeiE,b0072,?
yeiE,b0077,?
yeiE,b0343,?
yeiE,b0411,?
yeiE,b0470,?
yeiE,b0473,?
yeiE,b0475,?
yeiE,b0511,?
yeiE,b0533,?
yeiE,b0603,?
yeiE,b0621,?
yeiE,b0635,?
yeiE,b0693,?
yeiE,b0770,?
yeiE,b0800,?
yeiE,b0842,?
yeiE,b0882,?
yeiE,b0885,?
yeiE,b0888,?
yeiE,b0903,?
yeiE,b0907,?
yeiE,b0914,?
yeiE,b0936,?
yeiE,b0940,?
yeiE,b0998,?
yeiE,b1013,?
yeiE,b1014,?
yeiE,b1015,?
yeiE,b1054,?
yeiE,b1055,?
yeiE,b1104,?
yeiE,b1119,?
yeiE,b1124,?
yeiE,b1125,?
yeiE,b1193,?
yeiE,b1376,?
yeiE,b1441,?
yeiE,b1646,?
yeiE,b1687,?
yeiE,b1701,?
yeiE,b1704,?
yeiE,b1717,?
yeiE,b1739,?
yeiE,b1761,?
yeiE,b1769,?
yeiE,b1810,?
yeiE,b1974,?
yeiE,b1999,?
yeiE,b2011,?
yeiE,b2103,?
yeiE,b2154,?
yeiE,b2157,?
yeiE,b2158,?
yeiE,b2214,?
yeiE,b2298,?
yeiE,b2372,?
yeiE,b2510,?
yeiE,b2511,?
yeiE,b2520,?
yeiE,b2764,?
yeiE,b2923,?
yeiE,b3066,?
yeiE,b3075,?
yeiE,b3110,?
yeiE,b3144,?
yeiE,b3214,?
yeiE,b3235,?
yeiE,b3299,?
yeiE,b3338,?
yeiE,b3403,?
yeiE,b3514,?
yeiE,b3564,?
yeiE,b3614,?
yeiE,b3655,?
yeiE,b3666,?
yeiE,b3670,?
yeiE,b3710,?
yeiE,b3711,?
yeiE,b3735,?
yeiE,b3749,?
yeiE,b3849,?
yeiE,b3874,?
yeiE,b3902,?
yeiE,b3910,?
yeiE,b3922,?
yeiE,b3999,?
yeiE,b4039,?
yeiE,b4079,?
yeiE,b4124,?
yeiE,b4125,?
yeiE,b4129,?
yeiE,b4260,?
yeiE,b4385,?
yeiL,b2163,+
yhaJ,b1060,+
yheO,b0628,?
yheO,b1380,?
yheO,b1381,?
yheO,b1428,?
yheO,b1429,?
yheO,b2295,?
yheO,b2296,?
yheO,b2297,?
yiaJ,b3090,?
yiaJ,b3574,-
yiaJ,b3575,-
yiaJ,b3576,-
yiaJ,b3577,-
yiaJ,b3578,-
yiaJ,b3579,-
yiaJ,b3580,-
yiaJ,b3581,-
yiaJ,b3582,-
yiaJ,b3583,-
yieP,b0130,?
yieP,b0155,?
yieP,b0306,?
yieP,b0575,?
yieP,b0804,?
yieP,b1047,?
yieP,b1206,?
yieP,b1238,?
yieP,b1727,?
yieP,b1901,?
yieP,b1938,?
yieP,b2097,?
yieP,b2140,?
yieP,b2141,?
yieP,b2152,?
yieP,b2413,?
yieP,b2491,?
yieP,b2796,?
yieP,b3210,?
yieP,b3425,?
yieP,b3426,?
yieP,b3515,?
yieP,b3516,?
yieP,b4000,?
yjjQ,b0786,-
yjjQ,b0987,-
yjjQ,b1891,-
yjjQ,b1892,-
yjjQ,b2215,-
yjjQ,b2603,-
yjjQ,b2604,-
yjjQ,b2605,-
yjjQ,b4522,-
yjjQ,b4523,-
ypdB,b3547,+
yqhC,b3011,+
yqhC,b3012,+
yqjI,b3070,-
yqjI,b3071,-
zntR,b3469,+
zraR,b4002,+
zraR,b4003,+
zraR,b4004,+
zur,b0296,-
zur,b1857,-
zur,b1858,-
zur,b1859,-
zur,b1973,-
zur,b4506,-
csqR,b3882,-
csqR,b3881,-
csqR,b3880,-
csqR,b3883,-
csqR,b3884,-
