,Reference_1,Reference_2,Test_1,Test_2
b2181,2056.1821919961067,2390.8966061253573,1581.671784624764,2100.5425604761526
b2182,485.40040337347864,565.5085997549675,489.2995528494634,498.37970783579453
b2183,2364.4162357348205,2496.4663641330676,3729.143961198574,3996.519554730194
b2184,197.49399910859378,196.90875442147143,240.07736079624453,230.10479897206324
b2185,79518.35815518835,56232.45782617876,36418.623360711674,49740.99732557248
b2186,2512.9320936137715,3107.884189753776,1121.8067711812773,1013.5722194210747
b2187,2690.97633105993,1598.4094159928134,596.9714229110222,760.1319879517519
b2188,1463.5040775836665,1602.7446996230813,848.5103032167018,917.337601937631
b2190_2,89.90206496362674,85.73338467617432,125.93681913946311,117.11358690236968
b2192,3019.2962170525093,3108.4239187552653,1609.791056824199,1423.0721784298107
b2193,302.48924219029925,183.21239653810608,161.4163177411933,144.45118170477426
b2194,66.3153429734565,21.771056734418,131.55494000433794,102.53943524833124
b2195,43.394026075216054,25.01187413998284,128.03034518572605,115.83379332193284
b2196,58.95602602311668,68.85794157015373,70.19129512648978,75.69415708823357
b2197,103.22699615171643,63.35815157823369,175.74836191257,222.9366144701124
b2199,46.542483151816064,80.36415270504145,87.81398673868443,103.20759035272594
b2200,24.637052355103958,19.868894317537073,45.39907903909115,57.424300190384145
b2201,85.4811026504161,71.07627336864515,227.2548153142139,185.94679081840587
b2202,23.885829282223913,22.545565002761304,51.70787063669189,69.61741471399357
b2203,5.790770159501249,20.68278917731499,24.487465429072994,19.213607431875197
b2204,2.633483025538428,7.265214135280344,3.728080815938071,4.805758562145418
b2205,4.4582657665091086,0.0,3.296207949661727,2.954228939186364
b2206,22.48514261956055,29.25801591809551,10.034479481929775,13.413598598244988
b2207,0.0,0.0,0.9245671472080308,0.967706601538274
b2208,12.397360629580376,11.722160756703916,0.994380329658404,3.6904532163829327
b2209,48.91468577015223,93.99311602714573,331.51149515859373,217.16514858073464
b2210,1080.4096250371806,1261.3853024327686,2280.0477439668957,1471.9990531916535
b2211,696.5967684925981,803.0085205004361,666.5777756599964,572.0329549289094
b2212,23.38379017944211,32.002309549629544,178.28904656095295,163.28751761841644
b2213,96.25848041467306,150.49411985983988,861.359501255837,1161.796788922499
b2214,85.43013559992104,152.30104009151734,101.48806899400574,101.23577977165326
b2215,441619.48958111275,526611.1960567592,337944.07823501277,248499.6942584258
b2216,1626.5846573348588,1533.0096352734004,1345.256423260584,1230.3399187617981
b2217,9473.428940763353,8027.573795968361,10304.392944866631,11172.528015617594
b2218,431.09627249960835,435.0397637409088,425.8293884335046,403.86759180077615
b2219,20.37864886474748,24.294295479165324,22.14379256695021,23.410863658072362
b2220,58.60114927939558,72.44902971345778,83.3379669766132,66.9226247217159
b2221,0.744734756112946,0.0,0.7235402306900116,1.1808228004491346
b2222,0.0,0.0,1.1505925998181823,1.666066522841231
b2223,3.085756595821003,2.6372412150297517,4.879048204555483,4.541257277874019
b2224,6.827411098615768,3.9254269303096674,6.949661588510392,12.959911735445298
b2225,6.9674838965342865,8.309394810092074,19.952063704743964,14.583866686708005
b2226,8.032957293300148,11.138754514913773,20.796714848987982,16.080031167671645
b2230,15.923187464763775,18.37746044787986,9.885988843752617,7.946926049304258
b2231,9115.879678746829,11007.201794420418,8967.582665897917,7759.884651763577
b2232,1901.6168725054038,2029.8442957199993,2728.6785298315076,2733.9080803934007
b2233,47.902059688494184,69.60751486905615,105.13773482206462,111.43696426945294
b2234,7308.212792107381,7626.281275654733,5999.773723596515,5053.458101331948
b2235,4917.246168301929,5486.376045990518,5084.526511369193,5192.980577990346
b2236,475.48596336841183,425.3466234763318,654.280826917247,609.4228745010212
b2237,435.99839571302545,351.742768716129,987.4403232478581,971.7571039655393
b2239,283.9891650371241,207.87241312457098,311.85192159839187,322.03779962959294
b2240,6.9771554666458,12.045408850672699,9.945661790003347,8.085758153196572
b2241,2.4145747015667816,4.724282800644375,2.9408838190697435,2.664242446917537
b2242,5.672608419622146,5.498785884057127,6.759275257558324,7.12215101150862
b2243,6.784259868262973,8.088525264424403,17.339765431746148,12.022473475397533
b2244,67.34598675830752,26.87045617941046,34.961316689720626,19.241951857754042
b2245,19.049637382137842,31.288528045249095,34.084960795983534,27.76971686229685
b2246,5.50954831423643,9.437341396083548,6.562782765579167,10.465410955952064
b2247,4.674331353134431,1.3234245886592477,4.219286194356484,3.8125668842060136
b2248,3.864333673976436,0.9897629866482176,2.4489145068834524,3.93446734704822
b2249,544.5708911201721,677.0326820079694,950.7387237725967,879.927161229941
b2250,114.2793849460196,91.25780584284952,10.624837720325127,13.065182325475746
b2251,207.73468486948443,150.19656126375432,55.2082860409251,19.300368473057304
b2252,6.6716330235073755,14.059059278664522,6.451975398629588,6.797303020847158
b2253,92.27792011394953,107.60991345441613,162.43516391169308,262.02568908454197
b2254,59.16601437835636,57.60269868156544,82.03651307549829,90.67876931790951
b2255,132.12379537032237,88.23405135869864,170.97795353518737,155.67923696959838
b2256,30.02169365480571,41.05909352104849,65.8085967104212,51.56249171482362
b2257,18.379943250775028,37.618557680242255,43.48272367347155,30.29731541551839
b2259,127.73271413877336,41.78956809977916,49.68701898289295,80.53254684378342
b2260,220.49712379346067,285.0268345131806,284.37328792751106,296.8028952152779
b2261,925.1276350455757,1092.2536440150661,2798.0447704069,3137.459179289934
b2262,1361.1002658436366,1557.272148889235,6823.609581679723,6824.560933203469
b2263,12.05911945538974,14.462113272655767,11.023731603236886,6.741182631086031
b2264,166.79287414537345,229.40299212514626,249.96040715932446,259.0774055167654
b2265,660.6496712337546,710.3236354339599,892.5741721574948,819.9580443845613
b2266,6270.371029138602,6268.282421240283,44762.04670554022,49344.7178989064
b2267,569.2212780078,702.8068483504325,436.74112278276715,278.7513426209748
b2268,571.9723773997003,476.163203485573,257.71356926120563,263.6513996180626
b2269,8.06261687488955,7.9112244418714806,6.41869673479505,7.1184520708097185
b2270,3.435186403856285,2.5051693656366587,4.3564348582911725,4.583408024854627
b2272,6.644018198758358,3.6400434782813997,8.086075612767276,9.443247128796328
b2274,8.285926275521158,14.382660935464177,5.125776079340806,2.743430696292718
b2275,30.507512611794386,22.38957126810844,6.031173141447807,4.910179538820468
b2276,6103.617457170338,6935.853450697166,1212.813220492354,1502.8541192277617
b2277,4145.12558901127,4343.583354810942,1033.9831617618495,1127.0223776195264
b2278,2068.4084141832072,2319.388152084812,721.8111380256258,821.921578007394
b2279,50.65263444802477,11.403281954059892,32.9598757379559,46.692580026973026
b2280,524.8349905327915,575.7798715035066,427.13764290834564,423.89702609828714
b2281,1225.721557310528,1093.336772667721,308.96149847317696,368.3376397521949
b2282,2158.305771618612,2329.229259566237,569.4325546540626,612.6153589152811
b2283,10566.133190049193,13221.424692615605,2821.0663128773012,2966.4442129007048
b2284,5631.109827031228,6648.751160289145,1888.0328565039142,1684.7599234930358
b2285,7282.530334367929,9022.714551273999,2527.126209018363,3071.2291448338774
b2286,15192.623244877495,18003.592008563053,2947.7312753256742,2964.5541754917444
b2287,9250.208071320314,9224.25994068884,2250.0469407394125,2609.0411279991613
b2288,2276.867732418492,1487.3484518276668,562.5276065260231,656.321767030173
b2289,790.4293692938649,760.0071901737499,550.8522631565986,555.5018880519442
b2290,2239.132351913487,2530.0084755636044,529.7888274148623,500.3293350243669
b2291,346.3793439319164,240.47964360784775,437.90947598302074,379.43894960248775
b2292,43.8201145265651,49.25114217991043,33.06912078863717,29.8641298482346
b2293,2901.0157613882975,2759.81442908516,5990.231967764121,5125.856458191174
b2294,7186.73130833067,6479.637817582668,8572.560183531623,8494.821056028573
b2295,377.18404058529245,336.5505608735968,602.2610228498995,739.5810582446433
b2296,5359.549246614525,5643.606606419563,11325.266100675624,10474.206104299317
b2297,5084.60418658818,5604.372051324647,7803.183613093146,7043.875842972373
b2298,7.164072235377784,2.911496907443026,5.09376071635398,5.899446073158771
b2299,3256.5139493069214,3090.6845948304995,6348.706864619605,4457.875531349535
b2300,2112.7925317663303,1660.8634431461153,3617.033231738048,3005.4692424175128
b2301,428.2583394463594,257.25730241342956,2507.8117357393094,2004.7423033952716
b2302,236.67629982635248,249.75122947245157,2003.827067359061,2329.913616807882
b2303,3259.1305892333144,1965.015489758205,2343.4442922841245,2466.9192648081603
b2304,3020.7778659155383,3066.7923895589174,4077.3892290916697,4415.750764462333
b2305,14.242403832013196,20.99258330316381,22.877512509622385,16.339404299109418
b2306,1197.5072584314096,1385.4924459783158,598.9170308209316,349.998822586811
b2307,903.769080350386,1322.1238336020137,311.074883644607,201.3258275013206
b2308,1396.1833010301943,1126.885643868321,492.1113881356909,284.3790137858456
b2309,14244.134106379493,15586.601867382153,6004.959818577265,3755.1621692448352
b2310,7115.22176654128,8252.5841756172,4605.405027348832,3935.275982899774
b2311,377.41904050154704,472.1473404016955,117.55470778157517,112.43747807778887
b2312,12660.657846322272,14415.039381068185,4523.159283904547,2791.36837395392
b2313,6184.934230005245,5237.270166319791,778.2502664845892,588.4301517290219
b2314,1337.3147392973362,1149.3368163918694,1772.679615951667,1340.9156385700503
b2315,734.0203928778781,765.2005549790975,636.423794022082,572.7637560952139
b2316,17151.701780443585,19805.511680066433,16480.521147015632,16608.5891016054
b2317,152.03077327579535,188.90810912359953,394.8484969584152,456.9986626074171
b2318,314.714296245471,224.67377856449653,447.425498846558,602.5165793044262
b2319,1086.7059934672268,1014.4999088177422,1996.57361326702,2217.044759582491
b2320,3321.287080635439,4005.136458949967,3267.562580507592,2928.1975961076496
b2321,449.0599440779284,428.4230497530604,258.2040142989782,206.02446276961422
b2322,23.621571567738137,14.497840342397913,26.825871540104284,36.33091105831647
b2323,11510.801948389319,13469.631073634502,29410.824879067077,26877.854127022434
b2324,178.4073265695976,187.3107696662837,411.251726937386,368.12169930660536
b2325,697.8749266973259,676.608367666926,263.3356807380278,375.95774978389085
b2326,881.7699789914819,819.1533413225967,568.175191191677,626.8114113695275
b2327,528.9637935959944,498.85115915722355,241.01323406205998,276.0048511777918
b2328,1808.9168630799727,2164.9031942170504,1349.092756852778,1342.6504778379403
b2329,4832.944216022207,4680.890946044009,4020.3127783155287,3964.875942734635
b2330,4074.3688809494884,4179.608002141061,3271.6162573353877,3059.4292375085893
b2331,680.1458040946272,716.9186011075769,622.964157440039,569.0185196640267
b2332,322.67214515629985,230.07515330085303,228.9421044362022,201.90493253291427
b2340,2067.372712352602,1750.657012128831,3646.549382845433,3741.441912498517
b2341,174.62882352678423,222.668946097695,245.33020545014236,267.90030339690355
b2342,145.6567521547942,175.28467532352482,197.62288985335263,213.19563589632074
b2343,78.02845334190405,53.97174736354006,230.6561658131934,298.2738847484084
b2344,1244.863269539768,1259.0711788830745,374.33532137075053,434.05948163726646
b2345,7.867353316779715,16.695392021696726,5.307206894618003,3.7521321009254187
b2346,3243.6268301140367,2384.1216513703876,1111.2793694876648,1224.7958577423776
b2347,155.04263063471888,142.50582033388463,950.8732581818977,759.8287510454979
b2349,277.89401658489925,327.9944207130069,59.35345835412874,42.155495198649454
b2350,921.0737358933821,913.6529617529932,89.66957020529989,100.1694949298945
b2351,3368.4774354528467,4395.101457798892,806.1682792029902,636.590925438903
b2352,2173.6793849658384,2175.540943874836,121.7731639316571,51.82888626265885
b2354,33.36962416414538,10.196829471916466,11.693845296058637,11.211151250911358
b2360,18.409461906391012,16.878691432782933,35.28946254684081,44.31213629012275
b2364,109.13178592232043,85.22733556768341,87.01237893160196,92.20590154195304
b2365,11.953949138423164,4.227052011996023,9.466024579873139,10.343302970424709
b2366,130.5961809868039,147.26481495108666,186.40811315293865,162.90625644763924
b2367,3.0218637272882747,7.5393848009754585,1.6952248830518717,2.8489952916834187
b2368,4.882007764650612,6.067617807386692,5.049181052251671,3.9795163193891625
b2369,3130.502248798329,3381.300519935834,347.47664512087664,281.00561864467636
b2370,538.7124098545795,542.558224222028,27.974771347662955,20.76503737585883
b2371,5.668700924954845,4.087837805422772,14.12695235465023,17.302530927935067
b2372,1.0791873684448001,2.7924199200289883,3.3478643916133333,0.8002905976604477
b2373,6.253978329603958,5.9265454044686665,5.125776079340806,8.176518764921441
b2374,9.180736636798525,8.688816940687895,5.536707103653782,4.55153430000045
b2375,2.690776382539613,2.7596582204107265,1.6317419449226982,1.710854530453855
b2376,0.0,3.2573405500033985,0.0,0.0
b2377,43.161250380851996,38.48330696259456,16.38181061003805,53.37373424528972
b2378,35.873779085003385,72.74008837831693,10.565411604483213,26.50417694286061
b2379,554.7356434855025,632.9151073964557,1044.7574358926663,893.6699108881653
b2380,114.80123167217408,96.0582464697787,134.36192435733295,144.30577652124816
b2381,370.67175278386856,269.5397300482946,1230.4577777576155,1089.8191083533675
b2382,86.04946111157555,53.885186072970434,113.2270296086102,89.96970820557904
b2383,11.890056680864463,7.627338594035294,16.947171183822174,15.04013627732856
b2384,3.4288433079738896,7.0033196859031275,9.932064328550187,10.015138696590062
b2385,4.600112788401372,3.3327306032303863,8.153856183484049,6.957547661610066
b2386,0.7959249861728355,3.6874995492951648,2.669025775340003,5.195993823845074
b2388,350.93931302246386,485.18601897821765,265.8445427260898,177.99094711191398
b2389,39.1420230771627,56.645156567601596,109.9907812318375,125.32485788964536
b2390,21.386815419998428,10.337162455039309,163.78211572296541,208.6828728418542
b2392,398.09296005127715,445.02644484519993,13330.805952960314,11733.423385219603
b2393,2927.2738700243704,2633.1492308195034,708.620746242454,743.3214712010879
b2394,551.3737158187467,732.9506818156381,468.38387921351966,429.4033674779689
b2395,162.66133217715898,140.4777308763742,102.72665801378677,75.75396891148841
b2398,279.83309054327464,266.00543353331074,69.13932705423697,130.51450806780207
b2399,276.66632523927944,176.75092005728627,61.693568631395905,67.46121780422031
b2400,13431.928718006136,16641.36886169708,7989.806515663925,7819.4774718067865
b2405,120.2454184586057,79.86386849656226,65.52637918797704,73.25594418823566
b2406,34.76616538564381,30.388519708812495,16.148653624464767,16.182002467132723
b2408,29.945974493103908,16.44105332578551,71.50811383227342,47.169522301917056
b2409,69.97605784596803,89.33232143049673,140.84100988081389,112.94327487401338
b2410,458.9330852632435,629.6887062916945,534.2346591429143,525.6998390475289
b2411,894.1340842202832,1035.399522875466,915.6904517423122,714.7414259477061
b2412,4317.8801716869975,4339.886817342548,9651.433069669418,9684.445878743922
b2413,515.7221299882015,563.1019009131534,600.075256014172,645.5051673630696
b2414,204584.45601984207,201195.4563221614,640852.9371724597,793811.7595350728
b2415,13228.113657266193,6576.618509011243,4200.717275397461,5333.954755951764
b2416,85852.66850788967,81884.40369458814,39429.63549403173,35547.752487368336
b2417,91585.47257094904,76719.95249540573,79889.42433935557,76659.79846638127
b2418,1321.750895526271,1596.3336350422564,1605.0133067406475,1612.3241247829583
b2419,34.22449103310896,12.571785223455754,38.29296027537493,38.6329421877526
b2420,86.78633945214928,115.37856160262777,38.50851287737437,38.8172524003203
b2421,3609.9176172461357,5026.687352305442,6733.775279370418,7642.8947287971105
b2422,5507.829371632563,6013.539722331203,38644.04333735156,43250.33118269054
b2423,2431.6814393735904,2242.419379841945,3628.044396838973,5149.9184211365955
b2424,1834.950542641084,1817.279574324264,2578.1944032164834,3146.9021112308346
b2425,8277.696907192681,8944.061476154333,15348.296298570338,18179.46289992686
b2426,296.78585386418,316.11015987760976,151.88715829789544,147.47402080640012
b2427,30.07574545942881,38.17805087435464,23.37905515165016,20.504035716156395
b2428,56.90396710980215,40.684545704170674,107.43075611847476,86.57421549212984
b2429,23.23141510678032,35.427976420286285,19.244045448466238,28.1045602270886
b2430,27.098032720863586,35.07281816928893,23.407219251174425,24.27617844056016
b2431,2306.765096060509,2632.949238413437,1701.4585883109985,1400.4968049610468
b2432,329.34610232279056,274.7004166452124,424.53912291889,447.8552102327447
b2433,104.50979912981218,86.83076873777055,32.738084560921216,40.8727562123624
b2434,382.2648290774026,341.1894911473016,352.3465413329298,397.14946838219583
b2435,1301.4280238491897,1015.6776569453402,888.6956328722595,690.5135244250467
b2436,553.2399168382584,639.8072807466378,364.6208524699612,316.21266800034215
b2437,55.69267993559227,67.51313709578217,183.7219657797692,179.66457610840754
b2438,93.59180547256629,131.819058877797,444.96451792360574,499.5230643804789
b2439,118.16970346382399,98.13713975337271,485.1611822141189,486.78910770905844
b2440,238.6308382491212,190.49875368087137,421.219011373191,473.97451686081314
b2441,245.56803135601848,224.97941411212838,469.8044038692768,410.6472958199085
b2442,443.3368073641354,557.5139581334319,309.02743485264745,337.9527807329498
b2443,174.93538513489761,218.54956675140065,247.43041777488224,144.70658332229632
b2446,8.437568892227361,27.39160526137664,105.31342855531493,111.62338468988958
b2447,22.352844799123393,17.093723346609952,78.13803454591636,106.13975223185759
b2449,399.5320935978017,230.5622506513312,452.140386713272,389.81649234274926
b2450,912.6337813962181,1290.4739359620394,298.3446821496285,158.7033290593586
b2451,6.10426971048099,9.466309478901989,25.386046506230247,21.58773067387226
b2452,15.941826973080769,10.06346236427031,26.90158235148086,22.351595627691463
b2453,4.123470435308275,2.1369247344011977,11.030507238369928,8.813433419553308
b2454,0.5799283673594227,0.9199825583485057,2.6490365829338054,1.6141537239809511
b2455,1.941590978918878,1.1173004651590728,3.7615817384654013,2.44085442625751
b2457,16.802797993529513,3.021921109878421,6.6444333601758405,5.5745108475931495
b2458,2.1770989704987036,2.5612759226676016,3.746968564992957,8.43990480453007
b2459,0.6053775641451016,3.3836060628834126,2.7775471935088327,2.9175835779730455
b2460,5.521029851928177,3.9836734679453922,5.341454292423389,5.050088422379762
b2461,2.325218013349678,0.0,2.9293719116038277,2.3658923251290123
b2463,1166.3326929575348,1376.4053434678558,1434.354017688681,1356.1541679158454
b2464,3957.995487032209,4889.723320037076,57507.952739748784,52441.985464024634
b2465,5417.278418179336,6750.417596932114,58913.780177513654,48115.999593946006
b2466,25.42513565250482,20.310602459343535,334.66184443092385,308.2077945223864
b2467,589.6025996565614,648.3050364622379,509.85734822531055,487.11794284172953
b2468,27.96371115436963,20.909832277479502,24.543906092621583,32.526771814682995
b2469,83.01955496450927,67.54696966845704,54.589408247447935,49.10319481960985
b2470,36.09678590962115,45.085926004090695,28.446074754957014,24.162423721154607
b2471,491.36648229685875,173.44576161308746,182.94898093012705,159.55659521075967
b2472,843.2129117798761,990.8145212707377,581.4501232812836,555.363846826325
b2473,293.56709334422686,256.26642653754294,751.7729969441385,707.9538692475855
b2474,371.1275051537723,423.67416323695346,301.1798894055899,314.1786300338753
b2475,1067.1154934336416,1370.0466808250085,2838.0514358488294,2862.505138451041
b2476,43375.650483529615,44117.926140949916,7914.354974722108,4680.169864260821
b2477,13727.454841303486,15634.098964796973,9201.74256148619,8319.915997124015
b2478,17500.31170245233,17124.261773630147,16475.032711114272,17066.32335792076
b2479,6209.8047585904305,8384.662792695657,4904.825849660978,5932.648910904793
b2480,22322.35960066179,25608.809049282267,14536.249460412562,14534.66238795941
b2482,2.5208971975529355,4.7745471233480465,5.829669103899134,4.73622569384966
b2484,1.0609887045968134,0.0,2.70434409028132,2.8404199776101358
b2486,6.293532379530692,7.2874331541956785,9.314244719224538,14.605466854184838
b2487,36.9111324722921,17.65994665461787,52.92526386806685,47.257728001306745
b2489,13.38442691826655,3.625630269979628,31.689059461623025,23.34589807269676
b2491,10.702356035142998,3.653108816958407,8.767989098309698,10.426726690481914
b2492,10.43319858907867,9.034875253396661,10.624837720325127,16.11237831184709
b2493,453.5886194385959,355.01699162317624,294.1741992750159,271.48153373610876
b2494,1278.9444218433432,1533.5022741683258,2435.1612945568922,2431.4878791507094
b2495,3313.1624069925083,2712.8804788038124,2424.4767462192985,1930.9460770037604
b2496,1086.8680447157683,1264.812912370187,475.135569275561,560.0282506818855
b2497,6418.146389848371,7268.338132419435,33.87617795627149,16.486031753112588
b2498,24649.594629199473,24528.971668331556,850.2052700018031,543.7144305613664
b2499,15630.691163616859,16556.106862432738,3740.297783469264,2216.10544699113
b2500,6120.716956910901,6744.332999618378,1391.4922614517884,918.5663216180889
b2501,1928.3479066391656,2149.8232480996944,2330.179399070547,2136.6183282472894
b2502,1944.2121511777693,2329.6788117029732,2359.885576694351,2295.036259519714
b2503,13.202077497534615,10.64091917991215,8.601223851676005,8.454666914065134
b2504,214.90189537154245,349.8173196466331,125.20083715193516,382.82748815903057
b2506,25.394637889353547,37.291915308892776,63.08078777115317,53.37964352205687
b2507,16907.71501841179,18514.27729949253,7670.336481383951,6403.0067660118675
b2508,9900.63353476267,11368.806247630197,7142.592081382983,4992.71839612534
b2509,2161.3840086303894,2349.774090213155,1759.418114491134,1775.7421977834629
b2510,19.82511450609487,10.439584338542192,2.5417550551105035,1.207102886660429
b2511,3297.1875601030824,3315.4161564585643,5456.737056617735,5316.111417591405
b2512,6772.1120505513745,7810.492525267981,5842.0346323971635,5426.183233050357
b2513,3522.8336122879746,3619.3530112104622,5303.6512677423825,5428.653501761797
b2514,9065.470783140952,10403.106935806692,7832.666984493645,7707.683801465366
b2515,4368.68161984619,4058.4959574509458,7905.37418631957,9374.303998464733
b2516,3831.0413887534924,3930.8128187631632,6918.278260613237,6987.58159799753
b2517,1711.6273775069067,1780.9260651744064,1605.0197404181413,1666.905346586683
b2518,16017.700531331096,14355.378691310816,974.6740537807127,1047.8379385696555
b2519,65.232006477273,61.4547051181881,52.605327611875374,36.41340946999289
b2520,796.7377307029544,839.0758273523596,747.9229689145386,720.3700352005001
b2521,1354.6286417500503,1381.8683718465238,2531.6090865226774,2102.4707465654424
b2522,2540.8778311540013,2378.6106377899227,777.6904860866784,730.0609363873405
b2523,2397.5693556204874,2304.788114211582,1978.3789217969845,1846.1054607994386
b2524,285.8216202465813,288.13557111683446,146.6736644480523,114.6389312751917
b2525,1596.299776435516,1534.5395013613504,2212.6281667314584,2602.7659359386644
b2526,2562.2304150878144,3046.3525968386025,3918.4749235086365,4344.49621647468
b2527,1263.5081070197107,1223.17705934073,4350.573457028794,3755.3315769438022
b2528,5211.370322484614,2980.221267850657,10126.088817267131,11537.51515418832
b2529,8599.109672737653,6001.838036424957,45695.98473618491,56737.36117779583
b2530,27484.68845152615,31648.541083311342,54390.18939014724,49300.13033887637
b2531,6387.064424717036,4363.226472518239,42211.24818643347,53662.01953678045
b2532,2154.777050338651,2556.5120414250814,2160.559103797659,2126.384390483538
b2533,7257.38086603105,7238.518024483458,613.7055445931185,406.6060910298672
b2535,162.1014453230775,123.17512940275614,573.0244424214043,801.5581829202818
b2536,75.30653637814015,78.35491727058509,31.93219086489328,26.30948667592403
b2537,273.5412670314472,298.18662937438773,239.1966445775552,224.74372550045592
b2538,124.7177715572935,126.27669331603781,200.25163033191714,197.73195465308015
b2539,59.76417526363736,52.32664272753649,65.10174589900627,39.010034072808836
b2540,0.0,26.421840283190733,19.410326157056794,18.715952190313526
b2541,27.585774400337904,61.027160231821405,35.999362227385326,54.59538420497958
b2542,38.053756019925025,42.796999365676996,76.8777042905151,101.2566116090973
b2543,454.02706746479515,404.92428548392706,2634.0529555722583,2511.169948492163
b2544,27.919816782627564,37.2874418540357,55.19613313399201,50.378384578152975
b2545,43.75177166585881,32.33523118773533,61.68423684025525,58.43243986343173
b2546,6.727508065416623,3.6839440067805143,9.068637889769759,10.520916876522351
b2547,3.5530240946659877,2.2560124855082577,10.165586558402952,11.703166477920101
b2548,4.407471532142171,4.923865136248815,7.475731443000667,6.985840769246556
b2549,4.562413831630382,5.045995950488826,9.843943016783617,8.803154561103367
b2550,77.7259831419064,84.57135604986738,113.44954423627543,88.3262208637302
b2551,146996.53571270345,156243.18867429844,68212.1259758412,41331.49108317951
b2552,260.7569872568711,237.09952658450788,31001.6987052909,44676.54699880889
b2553,2990.1510168379923,1914.3950325220815,1307.640224758842,1123.554777303878
b2554,275.06885162669033,303.2965207252909,327.03395823032656,414.86480306336927
b2555,513.6319029829127,470.9711159268604,706.2149216983217,776.4591146077598
b2556,208.1953939928532,241.06925658604666,380.76577994209237,382.9202252844253
b2557,10199.758654711872,12747.501885505459,4969.024329812799,3167.456196509029
b2558,129.6360584848588,141.6562973210172,66.24033598486079,47.05368997154364
b2559,290.9054124346941,261.27325677016574,429.9717302193127,392.35382854256704
b2560,224.12339228444114,330.8974404645682,926.9301964770664,1010.692845226857
b2561,129.81228117035653,114.69438090950375,217.36883180798404,188.8491541721588
b2562,50.27313428293494,112.67292798014134,25.573501315131676,22.31793256225126
b2563,295.8287216344698,240.8850459428524,383.9581529606252,340.91568333491676
b2564,2121.5065940681607,2549.244509574524,4164.361765521577,3554.947409980755
b2565,570.8495074586268,414.43506602627576,310.8211058299829,339.0681758706554
b2566,3893.1990718365846,3270.0736186610584,4117.776732037109,4537.749347092757
b2567,3211.2283774799844,3242.8661479030543,3143.469875177269,3533.0086191733626
b2568,3801.3532065216637,3941.2978474583015,2147.5841553697437,2262.1403952447968
b2569,5285.113059616898,5479.3651953927365,4507.717127044338,4307.240020580313
b2570,721.9110903207354,582.6642741690454,575.807557873332,795.8750017377203
b2571,3004.9465730683373,2880.341627956242,3988.7224812166105,4108.068385049512
b2572,8590.720240019378,8483.13875162414,47462.93132559462,68855.61280239733
b2573,2174.6277687206,1954.6030424739033,9729.724960278889,10296.314393497327
b2574,1522.6490902516307,1500.1075126304265,1207.069565090912,894.087086953786
b2575,265.0323197067197,267.9892905126988,83.14424851783087,96.8256126220194
b2576,2610.8589408663765,2955.174436256531,1773.7610417661408,1630.1734980021358
b2577,73.05361307446837,77.24146614282776,99.60123172534493,88.63112993077891
b2578,20.663308594106798,17.324349783736572,18.071833068189505,18.12819154022137
b2579,3326.2078104491625,3408.4968873037947,616.7314100447431,663.1800940150822
b2580,965.4872889381791,935.1284946688203,388.3848589215133,448.28526048806714
b2581,1937.1441445596686,2166.518804496964,2380.4076561915545,1994.7850865877451
b2582,451.6327846873697,309.2245345129413,631.3812064041313,666.0136719096452
b2583,164.38570482961293,208.92998209371248,76.2401001639157,87.16659663709669
b2584,320.3787297043086,320.0626701932481,576.5145388371925,690.2514511576106
b2585,4181.772453329531,4147.61513882632,6624.960379465628,7589.630354882482
b2586,11.659320080575933,0.0,5.887032678798651,6.200211632903788
b2587,43566.20822580046,40464.425096821964,69813.25352439686,71769.39316505191
b2592,2599.447426397909,2931.297945390883,7647.130926240114,6840.205387324147
b2593,892.2266714637905,1060.9553838839076,1337.4417307133858,1422.497072276466
b2594,2000.4966755073613,1963.7077785764657,4638.06415208351,4358.246142527962
b2595,11516.198667102342,9995.670321948766,4985.888598876753,5719.912923640922
b2597,8676.835003617953,5856.057499254459,8369.893383664106,8030.348543105294
b2599,7366.902955432879,7957.2094936886215,4670.293788672008,3500.4209199077445
b2600,5655.197326341365,6482.883675622541,296.50078037204975,275.9780325964117
b2601,14319.485550311521,15067.992859093343,487.9018992043169,471.83043664730275
b2602,63.89784604310074,44.28119351908177,113.35522358804748,168.94174538759216
b2603,82.28220202228229,131.36828657325538,39.46214023742116,48.90734429414199
b2604,80.44484709040748,116.01109595511436,30.95908211067675,18.999796243891304
b2605,206.73525625860765,269.496454579644,131.7130728095974,131.08904135387596
b2606,51407.28916465771,44243.84389053348,22351.258455827487,19376.301628033514
b2607,94520.50173898412,101561.51651575045,91518.95386451192,84249.0542756108
b2608,89302.46535635341,72323.5530525653,60799.44569053976,59040.409903650194
b2609,18358.468099328238,14425.765402265468,12400.4141264778,15212.761014536474
b2610,4392.004854684582,4511.63805646611,5017.980012742422,4764.392850931323
b2611,744.7334217066959,933.6464986274575,1427.7569258074589,1824.8484262983548
b2614,12210.251122988215,12488.012968427924,13358.771961720524,11997.824021140807
b2615,1168.7941244041274,1322.4018148451878,1281.0417513525708,1393.1778620595853
b2616,218.55975219957773,309.9366602573261,170.11097204794152,178.35182303856445
b2617,4840.150858881633,4602.573083849116,1564.7237631860817,1030.0550313145643
b2618,365.5228727033426,324.4089498761189,264.6450678704046,368.5144495888748
b2619,2093.8629471081426,2139.003903895164,890.0137303442449,795.5811752523639
